molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,readout,smiles,pActivity
CHEMBL480789,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,12.59,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,CNCc1ccc(NC(=O)c2cc(C)n(Cc3cc(Cl)ccc3OCc3ccccc3)n2)cc1.Cl,7.899974269892137
CHEMBL520438,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,6.31,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CO)cc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1.Cl,8.199970640755865
CHEMBL523216,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,15.85,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CN(CCO)CCO)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.79997073344623
CHEMBL495107,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,25.12,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CNCCO)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.599980364934842
CHEMBL523679,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,7.943,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CN3CCOCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,8.100015437450608
CHEMBL493065,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,6.31,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CN3CCCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,8.199970640755865
CHEMBL494282,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,6.31,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CN3CCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,8.199970640755865
CHEMBL492238,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,5.012,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CN(C)C)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,8.299988937677888
CHEMBL523158,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,7.943,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,CCNCc1ccc(NC(=O)c2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1.Cl,8.100015437450608
CHEMBL492237,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,7.943,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,CNCc1ccc(NC(=O)c2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1.Cl,8.100015437450608
CHEMBL495294,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,31.62,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccc(CO)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.50003813440381
CHEMBL495091,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,CCN1CCc2ccc(C(=O)Nc3cc(C)n(Cc4cc(Cl)ccc4OCC(C)C)n3)cc2CC1.Cl,7.299988937677888
CHEMBL495090,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,79.43,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc3c(c2)CCNCC3)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.100015437450609
CHEMBL492840,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc3c(c2)CCN(C(C)C)C3)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.0
CHEMBL493254,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc3c(c2)CCNC3)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.400007822415902
CHEMBL494466,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(C3CCCN3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.0
CHEMBL494269,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(C(C)N3CCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.299988937677888
CHEMBL494268,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(C(C)NCC(C)C)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.299988937677888
CHEMBL521988,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(CN3CCOCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.299988937677888
CHEMBL492829,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(CN3CCCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.400007822415902
CHEMBL481689,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(CN3CCCC3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.299988937677888
CHEMBL481519,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(CN(C)C)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.0
CHEMBL481870,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,CCNCc1ccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1.Cl,7.0
CHEMBL447709,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,12.59,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccc(CO)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.899974269892137
CHEMBL520950,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,251.19,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2cccc(CN3CCOCC3)c2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,6.599997654072045
CHEMBL482132,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,501.19,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2cccc(CN3CCCCC3)c2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,6.299997602857746
CHEMBL481137,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,125.89,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2cccc(CN3CCCC3)c2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,6.900008766455316
CHEMBL480979,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,630.96,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2cccc(CN(C)C)c2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,6.199998172182031
CHEMBL516608,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,501.19,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,CCNCc1cccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)c1.Cl,6.299997602857746
CHEMBL480002,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,25.12,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccccc2CO)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl,7.599980364934842
CHEMBL254990,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,15.85,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(NC(=O)c2ccccc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,7.79997073344623
CHEMBL404698,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1022751,B,Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells,CHEMBL1155060,IC50,Cc1cc(C(=O)Nc2ccccc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1,7.400007822415902
CHEMBL481813,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,6900.0,nM,CHEMBL1023726,B,Binding affinity to human EP1 receptor by radioligand binding assay,CHEMBL1143334,IC50,CC12CCCC(/C=C/C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)=C1N(Cc1ccc3ccccc3c1)C(=O)C2,5.161150909262744
CHEMBL482330,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1400.0,nM,CHEMBL1023726,B,Binding affinity to human EP1 receptor by radioligand binding assay,CHEMBL1143334,IC50,COc1cccc(CN2C(=O)CC3(C)CCCC(/C=C/C(=O)NS(=O)(=O)c4ccc(F)c(F)c4)=C23)c1,5.853871964321762
CHEMBL479439,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,11600.0,nM,CHEMBL1023726,B,Binding affinity to human EP1 receptor by radioligand binding assay,CHEMBL1143334,IC50,CC12CCCC(/C=C/C(=O)NS(=O)(=O)c3cc(F)c(F)cc3F)=C1N(Cc1ccc(Cl)cc1Cl)C(=O)C2,4.935542010773082
CHEMBL234940,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,2.512,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccc(F)cc3F)CCC2)n1,8.599980364934842
CHEMBL467510,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,15.85,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,CC(C)COc1ccc(Cl)cc1-c1ccccc1-c1cccc(C(=O)[O-])n1.[Na+],7.79997073344623
CHEMBL233043,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C(O)c1cncc(C2=C(c3cc(C(F)(F)F)ccc3OCc3ccccc3)CCC2)c1,8.0
CHEMBL2110364,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,0.1288,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,Cc1cc(C(=O)[O-])nn1Cc1cc(Br)ccc1OCc1ccc(Cl)cc1Cl.[Na+],9.890084136976206
CHEMBL258041,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,158.49,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccccc2)n1.[Na+],6.799998134593398
CHEMBL508276,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,79.43,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccccc2F)n1.[Na+],7.100015437450609
CHEMBL511733,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(F)cc2)n1.[Na+],7.0
CHEMBL466101,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,25.12,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(F)cc2F)n1.[Na+],7.599980364934842
CHEMBL466102,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,79.43,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2c(F)cc(F)cc2F)n1.[Na+],7.100015437450609
CHEMBL466103,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccccc2Cl)n1.[Na+],7.400007822415902
CHEMBL467113,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2)n1.[Na+],7.400007822415902
CHEMBL467114,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,12.59,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1.[Na+],7.899974269892137
CHEMBL513491,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,12.59,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(F)cc2Cl)n1.[Na+],7.899974269892137
CHEMBL467720,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2Cl)n1.[Na+],8.0
CHEMBL257998,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,CC(C)COc1ccc(Cl)cc1Cc1cccc(C(=O)[O-])n1.[Na+],7.400007822415902
CHEMBL468723,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCC2CCCCC2)n1.[Na+],7.0
CHEMBL511252,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,31.62,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCC2CCCC2)n1.[Na+],7.50003813440381
CHEMBL511919,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,199.53,nM,CHEMBL1009646,B,Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells,CHEMBL1138602,IC50,O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCC2CC2)n1.[Na+],6.699991797446187
CHEMBL467510,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,16.0,nM,CHEMBL1010712,B,Binding affinity to human EP1 receptor,CHEMBL1154508,IC50,CC(C)COc1ccc(Cl)cc1-c1ccccc1-c1cccc(C(=O)[O-])n1.[Na+],7.795880017344075
CHEMBL467510,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,15.85,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,CC(C)COc1ccc(Cl)cc1-c1ccccc1-c1cccc(C(=O)[O-])n1.[Na+],7.79997073344623
CHEMBL459537,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C([O-])c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2F)n1.[Na+],7.400007822415902
CHEMBL466549,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,12.59,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C([O-])c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2c(F)cc(F)cc2F)n1.[Na+],7.899974269892137
CHEMBL467579,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,19.95,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C([O-])c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1.[Na+],7.700057099977233
CHEMBL467578,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C([O-])c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccc(Br)cc2F)n1.[Na+],7.299988937677888
CHEMBL512617,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,63.1,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C([O-])c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccc(F)cc2Cl)n1.[Na+],7.199970640755866
CHEMBL514574,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,3.981,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccc(F)cc2F)n1,8.400007822415901
CHEMBL457142,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,5.012,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccc(F)cc2)n1,8.299988937677888
CHEMBL515981,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)n1,8.0
CHEMBL458452,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,3.981,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,COCC(=O)Nc1cc(C(=O)O)cc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,8.400007822415901
CHEMBL458448,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,CC(C)C(=O)Nc1cc(C(=O)O)cc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,8.0
CHEMBL516324,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1.995,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,CCCC(=O)Nc1cc(C(=O)O)cc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,8.700057099977233
CHEMBL456496,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,6.31,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,CCC(=O)Nc1cc(C(=O)O)cc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,8.199970640755865
CHEMBL456495,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,CC(=O)Nc1cc(C(=O)O)cc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,8.0
CHEMBL514425,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,63.1,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cc(F)cc(-c2ccccc2-c2ccccc2OCc2ccccc2)c1,7.199970640755866
CHEMBL457797,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,125.89,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cc(-c2ccccc2-c2ccccc2OCc2ccccc2)ccc1Cl,6.900008766455316
CHEMBL459091,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,79.43,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1ccc(F)c(-c2ccccc2-c2ccccc2OCc2ccccc2)c1,7.100015437450609
CHEMBL515697,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,501.19,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,Cc1c(C(=O)O)cccc1-c1ccccc1-c1ccccc1OCc1ccccc1,6.299997602857746
CHEMBL456919,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,794.33,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1ccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)cc1,6.0999990348465305
CHEMBL456707,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,19.95,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1ccccc1-c1ccccc1-c1cc(Cl)ccc1OCc1ccccc1,7.700057099977233
CHEMBL458008,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,Cc1cccc(-c2cc(Cl)ccc2OCc2ccccc2)c1-c1cccc(C(=O)[O-])c1.[Na+],7.0
CHEMBL460168,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,316.23,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cccc(-c2ccccc2-c2ccc(Cl)cc2OCc2ccccc2)c1,6.499996931948306
CHEMBL516787,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,19.95,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cccc(-c2ccccc2-c2ccccc2OCc2ccccc2)c1,7.700057099977233
CHEMBL207174,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,7.299988937677888
CHEMBL207174,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1013438,B,Displacement of [3H]PGE2 from EP1 receptor,CHEMBL1154508,IC50,O=C(O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,7.299988937677888
CHEMBL499155,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,CCCCOc1ccc(Cl)cc1-c1ccccc1-c1cccc(C(=O)[O-])n1.[Na+],7.0
CHEMBL456679,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,251.19,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,CCCOc1ccc(Cl)cc1-c1ccccc1-c1cccc(C(=O)[O-])n1.[Na+],6.599997654072045
CHEMBL458858,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,158.49,nM,CHEMBL1014228,B,Binding affinity to EP1 receptor,CHEMBL1154508,IC50,O=C([O-])c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCC2CCCC2)n1.[Na+],6.799998134593398
CHEMBL565992,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,7959.0,nM,CHEMBL1042658,B,Displacement of [3H]PGE2 from human EP1 receptor after 1 hr by liquid scintillation counting,CHEMBL1156787,IC50,O=C(COc1cccc2ncn(Cc3ccc(Cl)cc3Cl)c12)NS(=O)(=O)c1cc(Cl)c(Cl)s1,5.099141495298008
CHEMBL467632,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,6354.0,nM,CHEMBL1042658,B,Displacement of [3H]PGE2 from human EP1 receptor after 1 hr by liquid scintillation counting,CHEMBL1156787,IC50,O=C(COc1cccc2[nH]cc(Cc3ccc4ccccc4c3)c12)NS(=O)(=O)c1cc(Cl)c(Cl)s1,5.196952789508871
CHEMBL585581,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,8104.0,nM,CHEMBL1042658,B,Displacement of [3H]PGE2 from human EP1 receptor after 1 hr by liquid scintillation counting,CHEMBL1156787,IC50,O=C(/C=C/c1cccc2ccn(Cc3ccc(Cl)cc3Cl)c12)NS(=O)(=O)c1cccs1,5.091300567647776
